start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,total runs,score
2019-03-31,MA Chidambaram Stadium,1,0.2,Chennai Super Kings,Rajasthan Royals,AT Rayudu,SR Watson,DS Kulkarni,1,1
2019-03-31,MA Chidambaram Stadium,1,0.3,Chennai Super Kings,Rajasthan Royals,SR Watson,AT Rayudu,DS Kulkarni,0,1
2019-03-31,MA Chidambaram Stadium,1,0.4,Chennai Super Kings,Rajasthan Royals,SR Watson,AT Rayudu,DS Kulkarni,0,1
2019-03-31,MA Chidambaram Stadium,1,0.5,Chennai Super Kings,Rajasthan Royals,SR Watson,AT Rayudu,DS Kulkarni,0,1
2019-03-31,MA Chidambaram Stadium,1,0.6,Chennai Super Kings,Rajasthan Royals,SR Watson,AT Rayudu,DS Kulkarni,0,1
2019-03-31,MA Chidambaram Stadium,1,1.1,Chennai Super Kings,Rajasthan Royals,AT Rayudu,SR Watson,JC Archer,0,1
2019-03-31,MA Chidambaram Stadium,1,1.2,Chennai Super Kings,Rajasthan Royals,AT Rayudu,SR Watson,JC Archer,0,1
2019-03-31,MA Chidambaram Stadium,1,1.3,Chennai Super Kings,Rajasthan Royals,AT Rayudu,SR Watson,JC Archer,0,1
2019-03-31,MA Chidambaram Stadium,1,1.4,Chennai Super Kings,Rajasthan Royals,AT Rayudu,SR Watson,JC Archer,0,1
2019-03-31,MA Chidambaram Stadium,1,1.5,Chennai Super Kings,Rajasthan Royals,AT Rayudu,SR Watson,JC Archer,0,1
2019-03-31,MA Chidambaram Stadium,1,1.6,Chennai Super Kings,Rajasthan Royals,AT Rayudu,SR Watson,JC Archer,0,1
2019-03-31,MA Chidambaram Stadium,1,2.1,Chennai Super Kings,Rajasthan Royals,SR Watson,SK Raina,DS Kulkarni,0,1
2019-03-31,MA Chidambaram Stadium,1,2.2,Chennai Super Kings,Rajasthan Royals,SR Watson,SK Raina,DS Kulkarni,0,1
2019-03-31,MA Chidambaram Stadium,1,2.3,Chennai Super Kings,Rajasthan Royals,SR Watson,SK Raina,DS Kulkarni,4,5
2019-03-31,MA Chidambaram Stadium,1,2.4,Chennai Super Kings,Rajasthan Royals,SR Watson,SK Raina,DS Kulkarni,2,7
2019-03-31,MA Chidambaram Stadium,1,2.5,Chennai Super Kings,Rajasthan Royals,SR Watson,SK Raina,DS Kulkarni,1,8
2019-03-31,MA Chidambaram Stadium,1,2.6,Chennai Super Kings,Rajasthan Royals,SK Raina,SR Watson,DS Kulkarni,0,8
2019-03-31,MA Chidambaram Stadium,1,3.1,Chennai Super Kings,Rajasthan Royals,SR Watson,SK Raina,BA Stokes,0,8
2019-03-31,MA Chidambaram Stadium,1,3.2,Chennai Super Kings,Rajasthan Royals,SR Watson,SK Raina,BA Stokes,6,14
2019-03-31,MA Chidambaram Stadium,1,3.3,Chennai Super Kings,Rajasthan Royals,SR Watson,SK Raina,BA Stokes,0,14
2019-03-31,MA Chidambaram Stadium,1,3.4,Chennai Super Kings,Rajasthan Royals,SR Watson,SK Raina,BA Stokes,0,14
2019-03-31,MA Chidambaram Stadium,1,3.5,Chennai Super Kings,Rajasthan Royals,KM Jadhav,SK Raina,BA Stokes,4,18
2019-03-31,MA Chidambaram Stadium,1,3.6,Chennai Super Kings,Rajasthan Royals,KM Jadhav,SK Raina,BA Stokes,4,22
2019-03-31,MA Chidambaram Stadium,1,4.1,Chennai Super Kings,Rajasthan Royals,SK Raina,KM Jadhav,DS Kulkarni,0,22
2019-03-31,MA Chidambaram Stadium,1,4.2,Chennai Super Kings,Rajasthan Royals,SK Raina,KM Jadhav,DS Kulkarni,0,22
2019-03-31,MA Chidambaram Stadium,1,4.3,Chennai Super Kings,Rajasthan Royals,SK Raina,KM Jadhav,DS Kulkarni,4,26
2019-03-31,MA Chidambaram Stadium,1,4.4,Chennai Super Kings,Rajasthan Royals,SK Raina,KM Jadhav,DS Kulkarni,1,27
2019-03-31,MA Chidambaram Stadium,1,4.5,Chennai Super Kings,Rajasthan Royals,KM Jadhav,SK Raina,DS Kulkarni,0,27
2019-03-31,MA Chidambaram Stadium,1,4.6,Chennai Super Kings,Rajasthan Royals,MS Dhoni,SK Raina,DS Kulkarni,0,27
2019-03-31,MA Chidambaram Stadium,1,5.1,Chennai Super Kings,Rajasthan Royals,SK Raina,MS Dhoni,JC Archer,0,27
2019-03-31,MA Chidambaram Stadium,1,5.2,Chennai Super Kings,Rajasthan Royals,SK Raina,MS Dhoni,JC Archer,0,27
2019-03-31,MA Chidambaram Stadium,1,5.3,Chennai Super Kings,Rajasthan Royals,SK Raina,MS Dhoni,JC Archer,1,28
2019-03-31,MA Chidambaram Stadium,1,5.4,Chennai Super Kings,Rajasthan Royals,MS Dhoni,SK Raina,JC Archer,0,28
2019-03-31,MA Chidambaram Stadium,1,5.5,Chennai Super Kings,Rajasthan Royals,MS Dhoni,SK Raina,JC Archer,1,29
2019-03-31,MA Chidambaram Stadium,1,5.6,Chennai Super Kings,Rajasthan Royals,SK Raina,MS Dhoni,JC Archer,0,29
2019-03-31,MA Chidambaram Stadium,2,0.1,Rajasthan Royals,Chennai Super Kings,AM Rahane,JC Buttler,DL Chahar,0,0
2019-03-31,MA Chidambaram Stadium,2,0.2,Rajasthan Royals,Chennai Super Kings,AM Rahane,JC Buttler,DL Chahar,0,0
2019-03-31,MA Chidambaram Stadium,2,0.3,Rajasthan Royals,Chennai Super Kings,SV Samson,JC Buttler,DL Chahar,0,0
2019-03-31,MA Chidambaram Stadium,2,0.4,Rajasthan Royals,Chennai Super Kings,SV Samson,JC Buttler,DL Chahar,0,0
2019-03-31,MA Chidambaram Stadium,2,0.5,Rajasthan Royals,Chennai Super Kings,SV Samson,JC Buttler,DL Chahar,0,0
2019-03-31,MA Chidambaram Stadium,2,0.6,Rajasthan Royals,Chennai Super Kings,SV Samson,JC Buttler,DL Chahar,0,0
2019-03-31,MA Chidambaram Stadium,2,1.1,Rajasthan Royals,Chennai Super Kings,JC Buttler,SV Samson,SN Thakur,4,4
2019-03-31,MA Chidambaram Stadium,2,1.2,Rajasthan Royals,Chennai Super Kings,JC Buttler,SV Samson,SN Thakur,0,4
2019-03-31,MA Chidambaram Stadium,2,1.3,Rajasthan Royals,Chennai Super Kings,JC Buttler,SV Samson,SN Thakur,1,5
2019-03-31,MA Chidambaram Stadium,2,1.4,Rajasthan Royals,Chennai Super Kings,SV Samson,JC Buttler,SN Thakur,0,5
2019-03-31,MA Chidambaram Stadium,2,1.5,Rajasthan Royals,Chennai Super Kings,SV Samson,JC Buttler,SN Thakur,2,7
2019-03-31,MA Chidambaram Stadium,2,1.6,Rajasthan Royals,Chennai Super Kings,SV Samson,JC Buttler,SN Thakur,1,8
2019-03-31,MA Chidambaram Stadium,2,2.1,Rajasthan Royals,Chennai Super Kings,SV Samson,JC Buttler,DL Chahar,4,12
2019-03-31,MA Chidambaram Stadium,2,2.2,Rajasthan Royals,Chennai Super Kings,SV Samson,JC Buttler,DL Chahar,1,13
2019-03-31,MA Chidambaram Stadium,2,2.3,Rajasthan Royals,Chennai Super Kings,JC Buttler,SV Samson,DL Chahar,0,13
2019-03-31,MA Chidambaram Stadium,2,2.4,Rajasthan Royals,Chennai Super Kings,JC Buttler,SV Samson,DL Chahar,0,13
2019-03-31,MA Chidambaram Stadium,2,2.5,Rajasthan Royals,Chennai Super Kings,JC Buttler,SV Samson,DL Chahar,1,14
2019-03-31,MA Chidambaram Stadium,2,2.6,Rajasthan Royals,Chennai Super Kings,SV Samson,JC Buttler,DL Chahar,0,14
2019-03-31,MA Chidambaram Stadium,2,3.1,Rajasthan Royals,Chennai Super Kings,JC Buttler,RA Tripathi,SN Thakur,0,14
2019-03-31,MA Chidambaram Stadium,2,3.2,Rajasthan Royals,Chennai Super Kings,RA Tripathi,SPD Smith,SN Thakur,1,15
2019-03-31,MA Chidambaram Stadium,2,3.3,Rajasthan Royals,Chennai Super Kings,SPD Smith,RA Tripathi,SN Thakur,4,19
2019-03-31,MA Chidambaram Stadium,2,3.4,Rajasthan Royals,Chennai Super Kings,SPD Smith,RA Tripathi,SN Thakur,4,23
2019-03-31,MA Chidambaram Stadium,2,3.5,Rajasthan Royals,Chennai Super Kings,SPD Smith,RA Tripathi,SN Thakur,0,23
2019-03-31,MA Chidambaram Stadium,2,3.6,Rajasthan Royals,Chennai Super Kings,SPD Smith,RA Tripathi,SN Thakur,1,24
2019-03-31,MA Chidambaram Stadium,2,3.7,Rajasthan Royals,Chennai Super Kings,SPD Smith,RA Tripathi,SN Thakur,0,24
2019-03-31,MA Chidambaram Stadium,2,4.1,Rajasthan Royals,Chennai Super Kings,RA Tripathi,SPD Smith,DL Chahar,0,24
2019-03-31,MA Chidambaram Stadium,2,4.2,Rajasthan Royals,Chennai Super Kings,RA Tripathi,SPD Smith,DL Chahar,0,24
2019-03-31,MA Chidambaram Stadium,2,4.3,Rajasthan Royals,Chennai Super Kings,RA Tripathi,SPD Smith,DL Chahar,0,24
2019-03-31,MA Chidambaram Stadium,2,4.4,Rajasthan Royals,Chennai Super Kings,RA Tripathi,SPD Smith,DL Chahar,1,25
2019-03-31,MA Chidambaram Stadium,2,4.5,Rajasthan Royals,Chennai Super Kings,RA Tripathi,SPD Smith,DL Chahar,1,26
2019-03-31,MA Chidambaram Stadium,2,4.6,Rajasthan Royals,Chennai Super Kings,SPD Smith,RA Tripathi,DL Chahar,1,27
2019-03-31,MA Chidambaram Stadium,2,4.7,Rajasthan Royals,Chennai Super Kings,RA Tripathi,SPD Smith,DL Chahar,1,28
2019-03-31,MA Chidambaram Stadium,2,5.1,Rajasthan Royals,Chennai Super Kings,RA Tripathi,SPD Smith,MJ Santner,4,32
2019-03-31,MA Chidambaram Stadium,2,5.2,Rajasthan Royals,Chennai Super Kings,RA Tripathi,SPD Smith,MJ Santner,0,32
2019-03-31,MA Chidambaram Stadium,2,5.3,Rajasthan Royals,Chennai Super Kings,RA Tripathi,SPD Smith,MJ Santner,5,37
2019-03-31,MA Chidambaram Stadium,2,5.4,Rajasthan Royals,Chennai Super Kings,RA Tripathi,SPD Smith,MJ Santner,6,43
2019-03-31,MA Chidambaram Stadium,2,5.5,Rajasthan Royals,Chennai Super Kings,RA Tripathi,SPD Smith,MJ Santner,1,44
2019-03-31,MA Chidambaram Stadium,2,5.6,Rajasthan Royals,Chennai Super Kings,SPD Smith,RA Tripathi,MJ Santner,0,44
2019-04-03,Wankhede Stadium,1,0.1,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,0,0
2019-04-03,Wankhede Stadium,1,0.2,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,0,0
2019-04-03,Wankhede Stadium,1,0.3,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,0,0
2019-04-03,Wankhede Stadium,1,0.4,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,0,0
2019-04-03,Wankhede Stadium,1,0.5,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,1,1
2019-04-03,Wankhede Stadium,1,0.6,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,DL Chahar,1,2
2019-04-03,Wankhede Stadium,1,1.1,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,SN Thakur,0,2
2019-04-03,Wankhede Stadium,1,1.2,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,SN Thakur,0,2
2019-04-03,Wankhede Stadium,1,1.3,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,SN Thakur,0,2
2019-04-03,Wankhede Stadium,1,1.4,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,SN Thakur,0,2
2019-04-03,Wankhede Stadium,1,1.5,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,SN Thakur,0,2
2019-04-03,Wankhede Stadium,1,1.6,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,SN Thakur,1,3
2019-04-03,Wankhede Stadium,1,2.1,Mumbai Indians,Chennai Super Kings,RG Sharma,Q de Kock,DL Chahar,1,4
2019-04-03,Wankhede Stadium,1,2.2,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,4,8
2019-04-03,Wankhede Stadium,1,2.3,Mumbai Indians,Chennai Super Kings,Q de Kock,RG Sharma,DL Chahar,0,8
2019-04-03,Wankhede Stadium,1,2.4,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,DL Chahar,0,8
2019-04-03,Wankhede Stadium,1,2.5,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,DL Chahar,0,8
2019-04-03,Wankhede Stadium,1,2.6,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,DL Chahar,1,9
2019-04-03,Wankhede Stadium,1,3.1,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,SN Thakur,4,13
2019-04-03,Wankhede Stadium,1,3.2,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,SN Thakur,4,17
2019-04-03,Wankhede Stadium,1,3.3,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,SN Thakur,1,18
2019-04-03,Wankhede Stadium,1,3.4,Mumbai Indians,Chennai Super Kings,RG Sharma,SA Yadav,SN Thakur,4,22
2019-04-03,Wankhede Stadium,1,3.5,Mumbai Indians,Chennai Super Kings,RG Sharma,SA Yadav,SN Thakur,1,23
2019-04-03,Wankhede Stadium,1,3.6,Mumbai Indians,Chennai Super Kings,RG Sharma,SA Yadav,SN Thakur,1,24
2019-04-03,Wankhede Stadium,1,3.7,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,SN Thakur,1,25
2019-04-03,Wankhede Stadium,1,4.1,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,DL Chahar,0,25
2019-04-03,Wankhede Stadium,1,4.2,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,DL Chahar,4,29
2019-04-03,Wankhede Stadium,1,4.3,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,DL Chahar,4,33
2019-04-03,Wankhede Stadium,1,4.4,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,DL Chahar,4,37
2019-04-03,Wankhede Stadium,1,4.5,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,DL Chahar,1,38
2019-04-03,Wankhede Stadium,1,4.6,Mumbai Indians,Chennai Super Kings,RG Sharma,SA Yadav,DL Chahar,1,39
2019-04-03,Wankhede Stadium,1,5.1,Mumbai Indians,Chennai Super Kings,RG Sharma,SA Yadav,MM Sharma,0,39
2019-04-03,Wankhede Stadium,1,5.2,Mumbai Indians,Chennai Super Kings,RG Sharma,SA Yadav,MM Sharma,0,39
2019-04-03,Wankhede Stadium,1,5.3,Mumbai Indians,Chennai Super Kings,RG Sharma,SA Yadav,MM Sharma,1,40
2019-04-03,Wankhede Stadium,1,5.4,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,MM Sharma,0,40
2019-04-03,Wankhede Stadium,1,5.5,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,MM Sharma,0,40
2019-04-03,Wankhede Stadium,1,5.6,Mumbai Indians,Chennai Super Kings,SA Yadav,RG Sharma,MM Sharma,0,40
2019-04-03,Wankhede Stadium,2,0.1,Chennai Super Kings,Mumbai Indians,SR Watson,AT Rayudu,JP Behrendorff,0,0
2019-04-03,Wankhede Stadium,2,0.2,Chennai Super Kings,Mumbai Indians,SR Watson,AT Rayudu,JP Behrendorff,0,0
2019-04-03,Wankhede Stadium,2,0.3,Chennai Super Kings,Mumbai Indians,SR Watson,AT Rayudu,JP Behrendorff,1,1
2019-04-03,Wankhede Stadium,2,0.4,Chennai Super Kings,Mumbai Indians,AT Rayudu,SR Watson,JP Behrendorff,0,1
2019-04-03,Wankhede Stadium,2,0.5,Chennai Super Kings,Mumbai Indians,SK Raina,SR Watson,JP Behrendorff,0,1
2019-04-03,Wankhede Stadium,2,0.6,Chennai Super Kings,Mumbai Indians,SK Raina,SR Watson,JP Behrendorff,0,1
2019-04-03,Wankhede Stadium,2,1.1,Chennai Super Kings,Mumbai Indians,SR Watson,SK Raina,SL Malinga,1,2
2019-04-03,Wankhede Stadium,2,1.2,Chennai Super Kings,Mumbai Indians,SR Watson,SK Raina,SL Malinga,4,6
2019-04-03,Wankhede Stadium,2,1.3,Chennai Super Kings,Mumbai Indians,SR Watson,SK Raina,SL Malinga,0,6
2019-04-03,Wankhede Stadium,2,1.4,Chennai Super Kings,Mumbai Indians,KM Jadhav,SK Raina,SL Malinga,0,6
2019-04-03,Wankhede Stadium,2,1.5,Chennai Super Kings,Mumbai Indians,KM Jadhav,SK Raina,SL Malinga,0,6
2019-04-03,Wankhede Stadium,2,1.6,Chennai Super Kings,Mumbai Indians,KM Jadhav,SK Raina,SL Malinga,0,6
2019-04-03,Wankhede Stadium,2,1.7,Chennai Super Kings,Mumbai Indians,KM Jadhav,SK Raina,SL Malinga,0,6
2019-04-03,Wankhede Stadium,2,2.1,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,JP Behrendorff,0,6
2019-04-03,Wankhede Stadium,2,2.2,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,JP Behrendorff,1,7
2019-04-03,Wankhede Stadium,2,2.3,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,JP Behrendorff,6,13
2019-04-03,Wankhede Stadium,2,2.4,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,JP Behrendorff,0,13
2019-04-03,Wankhede Stadium,2,2.5,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,JP Behrendorff,1,14
2019-04-03,Wankhede Stadium,2,2.6,Chennai Super Kings,Mumbai Indians,KM Jadhav,SK Raina,JP Behrendorff,0,14
2019-04-03,Wankhede Stadium,2,2.7,Chennai Super Kings,Mumbai Indians,KM Jadhav,SK Raina,JP Behrendorff,0,14
2019-04-03,Wankhede Stadium,2,3.1,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,SL Malinga,0,14
2019-04-03,Wankhede Stadium,2,3.2,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,SL Malinga,0,14
2019-04-03,Wankhede Stadium,2,3.3,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,SL Malinga,1,15
2019-04-03,Wankhede Stadium,2,3.4,Chennai Super Kings,Mumbai Indians,KM Jadhav,SK Raina,SL Malinga,6,21
2019-04-03,Wankhede Stadium,2,3.5,Chennai Super Kings,Mumbai Indians,KM Jadhav,SK Raina,SL Malinga,0,21
2019-04-03,Wankhede Stadium,2,3.6,Chennai Super Kings,Mumbai Indians,KM Jadhav,SK Raina,SL Malinga,4,25
2019-04-03,Wankhede Stadium,2,4.1,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,JP Behrendorff,0,25
2019-04-03,Wankhede Stadium,2,4.2,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,JP Behrendorff,0,25
2019-04-03,Wankhede Stadium,2,4.3,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,JP Behrendorff,4,29
2019-04-03,Wankhede Stadium,2,4.4,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,JP Behrendorff,4,33
2019-04-03,Wankhede Stadium,2,4.5,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,JP Behrendorff,0,33
2019-04-03,Wankhede Stadium,2,4.6,Chennai Super Kings,Mumbai Indians,SK Raina,KM Jadhav,JP Behrendorff,0,33
2019-04-03,Wankhede Stadium,2,5.1,Chennai Super Kings,Mumbai Indians,KM Jadhav,MS Dhoni,HH Pandya,0,33
2019-04-03,Wankhede Stadium,2,5.2,Chennai Super Kings,Mumbai Indians,KM Jadhav,MS Dhoni,HH Pandya,0,33
2019-04-03,Wankhede Stadium,2,5.3,Chennai Super Kings,Mumbai Indians,KM Jadhav,MS Dhoni,HH Pandya,0,33
2019-04-03,Wankhede Stadium,2,5.4,Chennai Super Kings,Mumbai Indians,KM Jadhav,MS Dhoni,HH Pandya,1,34
2019-04-03,Wankhede Stadium,2,5.5,Chennai Super Kings,Mumbai Indians,MS Dhoni,KM Jadhav,HH Pandya,0,34
2019-04-03,Wankhede Stadium,2,5.6,Chennai Super Kings,Mumbai Indians,MS Dhoni,KM Jadhav,HH Pandya,0,34
2019-04-05,M Chinnaswamy Stadium,1,0.1,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,M Prasidh Krishna,0,0
2019-04-05,M Chinnaswamy Stadium,1,0.2,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,M Prasidh Krishna,4,4
2019-04-05,M Chinnaswamy Stadium,1,0.3,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,M Prasidh Krishna,0,4
2019-04-05,M Chinnaswamy Stadium,1,0.4,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,M Prasidh Krishna,1,5
2019-04-05,M Chinnaswamy Stadium,1,0.5,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,M Prasidh Krishna,4,9
2019-04-05,M Chinnaswamy Stadium,1,0.6,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,M Prasidh Krishna,4,13
2019-04-05,M Chinnaswamy Stadium,1,1.1,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,PP Chawla,1,14
2019-04-05,M Chinnaswamy Stadium,1,1.2,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,PP Chawla,1,15
2019-04-05,M Chinnaswamy Stadium,1,1.3,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,PP Chawla,2,17
2019-04-05,M Chinnaswamy Stadium,1,1.4,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,PP Chawla,1,18
2019-04-05,M Chinnaswamy Stadium,1,1.5,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,PP Chawla,0,18
2019-04-05,M Chinnaswamy Stadium,1,1.6,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,PP Chawla,2,20
2019-04-05,M Chinnaswamy Stadium,1,2.1,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,SP Narine,4,24
2019-04-05,M Chinnaswamy Stadium,1,2.2,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,SP Narine,1,25
2019-04-05,M Chinnaswamy Stadium,1,2.3,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,SP Narine,1,26
2019-04-05,M Chinnaswamy Stadium,1,2.4,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,SP Narine,0,26
2019-04-05,M Chinnaswamy Stadium,1,2.5,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,SP Narine,1,27
2019-04-05,M Chinnaswamy Stadium,1,2.6,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,SP Narine,1,28
2019-04-05,M Chinnaswamy Stadium,1,3.1,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,LH Ferguson,4,32
2019-04-05,M Chinnaswamy Stadium,1,3.2,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,LH Ferguson,0,32
2019-04-05,M Chinnaswamy Stadium,1,3.3,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,LH Ferguson,4,36
2019-04-05,M Chinnaswamy Stadium,1,3.4,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,LH Ferguson,0,36
2019-04-05,M Chinnaswamy Stadium,1,3.5,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,LH Ferguson,4,40
2019-04-05,M Chinnaswamy Stadium,1,3.6,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,LH Ferguson,1,41
2019-04-05,M Chinnaswamy Stadium,1,4.1,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,PP Chawla,1,42
2019-04-05,M Chinnaswamy Stadium,1,4.2,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,PP Chawla,4,46
2019-04-05,M Chinnaswamy Stadium,1,4.3,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,PP Chawla,0,46
2019-04-05,M Chinnaswamy Stadium,1,4.4,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,PP Chawla,2,48
2019-04-05,M Chinnaswamy Stadium,1,4.5,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,PP Chawla,0,48
2019-04-05,M Chinnaswamy Stadium,1,4.6,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,PP Chawla,1,49
2019-04-05,M Chinnaswamy Stadium,1,5.1,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,SP Narine,1,50
2019-04-05,M Chinnaswamy Stadium,1,5.2,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,SP Narine,1,51
2019-04-05,M Chinnaswamy Stadium,1,5.3,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,SP Narine,1,52
2019-04-05,M Chinnaswamy Stadium,1,5.4,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,PA Patel,SP Narine,1,53
2019-04-05,M Chinnaswamy Stadium,1,5.5,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,SP Narine,0,53
2019-04-05,M Chinnaswamy Stadium,1,5.6,Royal Challengers Bangalore,Kolkata Knight Riders,PA Patel,V Kohli,SP Narine,0,53
2019-04-05,M Chinnaswamy Stadium,2,0.1,Kolkata Knight Riders,Royal Challengers Bangalore,CA Lynn,SP Narine,TG Southee,1,1
2019-04-05,M Chinnaswamy Stadium,2,0.2,Kolkata Knight Riders,Royal Challengers Bangalore,SP Narine,CA Lynn,TG Southee,0,1
2019-04-05,M Chinnaswamy Stadium,2,0.3,Kolkata Knight Riders,Royal Challengers Bangalore,SP Narine,CA Lynn,TG Southee,1,2
2019-04-05,M Chinnaswamy Stadium,2,0.4,Kolkata Knight Riders,Royal Challengers Bangalore,CA Lynn,SP Narine,TG Southee,2,4
2019-04-05,M Chinnaswamy Stadium,2,0.5,Kolkata Knight Riders,Royal Challengers Bangalore,CA Lynn,SP Narine,TG Southee,4,8
2019-04-05,M Chinnaswamy Stadium,2,0.6,Kolkata Knight Riders,Royal Challengers Bangalore,CA Lynn,SP Narine,TG Southee,5,13
2019-04-05,M Chinnaswamy Stadium,2,0.7,Kolkata Knight Riders,Royal Challengers Bangalore,CA Lynn,SP Narine,TG Southee,4,17
2019-04-05,M Chinnaswamy Stadium,2,1.1,Kolkata Knight Riders,Royal Challengers Bangalore,SP Narine,CA Lynn,NA Saini,0,17
2019-04-05,M Chinnaswamy Stadium,2,1.2,Kolkata Knight Riders,Royal Challengers Bangalore,SP Narine,CA Lynn,NA Saini,0,17
2019-04-05,M Chinnaswamy Stadium,2,1.3,Kolkata Knight Riders,Royal Challengers Bangalore,SP Narine,CA Lynn,NA Saini,4,21
2019-04-05,M Chinnaswamy Stadium,2,1.4,Kolkata Knight Riders,Royal Challengers Bangalore,SP Narine,CA Lynn,NA Saini,3,24
2019-04-05,M Chinnaswamy Stadium,2,1.5,Kolkata Knight Riders,Royal Challengers Bangalore,SP Narine,CA Lynn,NA Saini,4,28
2019-04-05,M Chinnaswamy Stadium,2,1.6,Kolkata Knight Riders,Royal Challengers Bangalore,SP Narine,CA Lynn,NA Saini,0,28
